lgd_subdistrict_code,subdistrict_name,lgd_district_code,lgd_state_code,object_id,census_2011_code,wikidata_uri,valid_from,valid_to,notes
1195,Kiratpur block,195,10,10-195-1195,,http://www.wikidata.org/entity/Q123280289,,,
1196,Gora Bauram block,195,10,10-195-1196,,http://www.wikidata.org/entity/Q123280432,,,
1197,Kusheshwar Asthan block,195,10,10-195-1197,,http://www.wikidata.org/entity/Q123280551,,,
1198,Kusheshwar Asthan Purbi block,195,10,10-195-1198,,http://www.wikidata.org/entity/Q123280299,,,
1487,Konch Block,196,10,10-196-1487,,http://www.wikidata.org/entity/Q6428909,,,
1488,Tikari block,196,10,10-196-1488,,http://www.wikidata.org/entity/Q12432013,,,
1489,Belaganj block,196,10,10-196-1489,,http://www.wikidata.org/entity/Q15667450,,,
1490,Khizirsarai block,196,10,10-196-1490,,http://www.wikidata.org/entity/Q12422332,,,
1491,Neem Chak Bathani block,196,10,10-196-1491,,http://www.wikidata.org/entity/Q12440332,,,
1492,Muhra block,196,10,10-196-1492,,http://www.wikidata.org/entity/Q12448112,,,
1493,Atri block,196,10,10-196-1493,,http://www.wikidata.org/entity/Q15643525,,,
1494,Manpur block,196,10,10-196-1494,,http://www.wikidata.org/entity/Q12445262,,,
1495,Gaya Town block,196,10,10-196-1495,,http://www.wikidata.org/entity/Q12423312,,,
1496,Paraiya block,196,10,10-196-1496,,http://www.wikidata.org/entity/Q12437250,,,
1497,Guraru block,196,10,10-196-1497,,http://www.wikidata.org/entity/Q12423969,,,
1498,Gurua block,196,10,10-196-1498,,http://www.wikidata.org/entity/Q12423988,,,
1499,Amas block,196,10,10-196-1499,,http://www.wikidata.org/entity/Q12413949,,,
1500,Banke Bazar block,196,10,10-196-1500,,http://www.wikidata.org/entity/Q12441219,,,
1501,Imamganj block,196,10,10-196-1501,,http://www.wikidata.org/entity/Q12415750,,,
1502,Dumaria block,196,10,10-196-1502,,http://www.wikidata.org/entity/Q12430952,,,
1503,Sherghati block,196,10,10-196-1503,,http://www.wikidata.org/entity/Q12454438,,,
1504,Dobhi block,196,10,10-196-1504,,http://www.wikidata.org/entity/Q12434235,,,
1505,Bodh Gaya block,196,10,10-196-1505,,http://www.wikidata.org/entity/Q12442886,,,
1506,Tan Kuppa block,196,10,10-196-1506,,http://www.wikidata.org/entity/Q12431518,,,
1507,Wazirganj block,196,10,10-196-1507,,http://www.wikidata.org/entity/Q12452345,,,
1508,Fatehpur block,196,10,10-196-1508,,http://www.wikidata.org/entity/Q12439457,,,
1509,Mohanpur block,196,10,10-196-1509,,http://www.wikidata.org/entity/Q12448041,,,
1510,Barachatti block,196,10,10-196-1510,,http://www.wikidata.org/entity/Q4858097,,,
1215,Katiya block,197,10,10-197-1215,,http://www.wikidata.org/entity/Q12417771,,,
1216,Bijaipur block,197,10,10-197-1216,,http://www.wikidata.org/entity/Q15665622,,,
1217,Bhorey block,197,10,10-197-1217,,http://www.wikidata.org/entity/Q12444506,,,
1218,Pach Deuri Block,197,10,10-197-1218,,http://www.wikidata.org/entity/Q12436536,,,
1219,Kuchaikote community development block,197,10,10-197-1219,,http://www.wikidata.org/entity/Q2723304,,,
1220,Phulwaria block,197,10,10-197-1220,,http://www.wikidata.org/entity/Q15660409,,,
1221,Hathua block,197,10,10-197-1221,,http://www.wikidata.org/entity/Q60748409,,,
1222,Uchkagaon block,197,10,10-197-1222,,http://www.wikidata.org/entity/Q12416028,,,
1223,Thawe block,197,10,10-197-1223,,http://www.wikidata.org/entity/Q15648171,,,
1224,Gopalganj block,197,10,10-197-1224,,http://www.wikidata.org/entity/Q12424506,,,
1225,Manjha block,197,10,10-197-1225,,http://www.wikidata.org/entity/Q12444652,,,
1226,Barauli block,197,10,10-197-1226,,http://www.wikidata.org/entity/Q12440793,,,
1227,Sidhwalia block,197,10,10-197-1227,,http://www.wikidata.org/entity/Q12457062,,,
1228,Baikunthpur block,197,10,10-197-1228,,http://www.wikidata.org/entity/Q12442707,,,
1525,Islamnagar Aliganj block,198,10,10-198-1525,,http://www.wikidata.org/entity/Q123280320,,,
1526,Sikandra block,198,10,10-198-1526,,http://www.wikidata.org/entity/Q123280241,,,
1527,Jamui block,198,10,10-198-1527,,http://www.wikidata.org/entity/Q123280453,,,
1528,Barhat block,198,10,10-198-1528,,http://www.wikidata.org/entity/Q123280274,,,
1529,Lakshmipur block,198,10,10-198-1529,,http://www.wikidata.org/entity/Q123280333,,,
1530,Jhajha block,198,10,10-198-1530,,http://www.wikidata.org/entity/Q123280517,,,
1531,Gidhour Block,198,10,10-198-1531,,http://www.wikidata.org/entity/Q24935113,,,
1532,Khaira block,198,10,10-198-1532,,http://www.wikidata.org/entity/Q123280431,,,
1533,Sono block,198,10,10-198-1533,,http://www.wikidata.org/entity/Q123280345,,,
1534,Chakai block,198,10,10-198-1534,,http://www.wikidata.org/entity/Q123280272,,,
1535,Ratni Faridpur block,199,10,10-199-1535,,http://www.wikidata.org/entity/Q123280377,,,
1536,Jehanabad block,199,10,10-199-1536,,http://www.wikidata.org/entity/Q123280644,,,
1537,Kako block,199,10,10-199-1537,,http://www.wikidata.org/entity/Q123280509,,,
1538,Modanganj block,199,10,10-199-1538,,http://www.wikidata.org/entity/Q123280334,,,
1539,Ghoshi block,199,10,10-199-1539,,http://www.wikidata.org/entity/Q123280507,,,
1540,Makhdumpur block,199,10,10-199-1540,,http://www.wikidata.org/entity/Q123280300,,,
1541,Hulasganj block,199,10,10-199-1541,,http://www.wikidata.org/entity/Q123280271,,,
1446,Ramgarh block,200,10,10-200-1446,,http://www.wikidata.org/entity/Q12449598,,,
1447,Nuaon block,200,10,10-200-1447,,http://www.wikidata.org/entity/Q15650826,,,
1448,Kudra block,200,10,10-200-1448,,http://www.wikidata.org/entity/Q12419999,,,
1449,Mohania block,200,10,10-200-1449,,http://www.wikidata.org/entity/Q12448057,,,
1450,Durgawati block,200,10,10-200-1450,,http://www.wikidata.org/entity/Q12433897,,,
1451,Chand block,200,10,10-200-1451,,http://www.wikidata.org/entity/Q12426165,,,
1452,Chainpur block,200,10,10-200-1452,,http://www.wikidata.org/entity/Q12427028,,,
1453,Bhabua block,200,10,10-200-1453,,http://www.wikidata.org/entity/Q12443472,,,
1454,Rampur block,200,10,10-200-1454,,http://www.wikidata.org/entity/Q12449739,,,
1455,Bhagwanpur block,200,10,10-200-1455,,http://www.wikidata.org/entity/Q15669347,,,
1456,Adhaura block,200,10,10-200-1456,,http://www.wikidata.org/entity/Q12413446,,,
1142,Falka block,201,10,10-201-1142,,http://www.wikidata.org/entity/Q12439535,,,
1143,Korha block,201,10,10-201-1143,,http://www.wikidata.org/entity/Q12421369,,,
1144,Hasanganj block,201,10,10-201-1144,,http://www.wikidata.org/entity/Q12460074,,,
1145,Kadwa block,201,10,10-201-1145,,http://www.wikidata.org/entity/Q12417828,,,
1146,Balrampur block,201,10,10-201-1146,,http://www.wikidata.org/entity/Q12440863,,,
1147,Barsoi block,201,10,10-201-1147,,http://www.wikidata.org/entity/Q15662785,,,
1148,Azamnagar block,201,10,10-201-1148,,http://www.wikidata.org/entity/Q15644683,,,
1149,Pranpur block,201,10,10-201-1149,,http://www.wikidata.org/entity/Q12439265,,,
1150,Dandkhora block,201,10,10-201-1150,,http://www.wikidata.org/entity/Q15648228,,,
1151,Katihar block,201,10,10-201-1151,,http://www.wikidata.org/entity/Q12417760,,,
1152,Mansahi block,201,10,10-201-1152,,http://www.wikidata.org/entity/Q12445283,,,
1153,Barari block,201,10,10-201-1153,,http://www.wikidata.org/entity/Q12440703,,,
1154,Sameli block,201,10,10-201-1154,,http://www.wikidata.org/entity/Q12455662,,,
1155,Kursela block,201,10,10-201-1155,,http://www.wikidata.org/entity/Q15646324,,,
1156,Manihari block,201,10,10-201-1156,,http://www.wikidata.org/entity/Q12445312,,,
1157,Amdabad block,201,10,10-201-1157,,http://www.wikidata.org/entity/Q12413844,,,
1322,Alauli block,202,10,10-202-1322,,http://www.wikidata.org/entity/Q12414409,,,
1323,Khagaria block,202,10,10-202-1323,,http://www.wikidata.org/entity/Q12421880,,,
1324,Mansi block,202,10,10-202-1324,,http://www.wikidata.org/entity/Q15673888,,,
1325,Chautham block,202,10,10-202-1325,,http://www.wikidata.org/entity/Q12427202,,,
1326,Beldaur block,202,10,10-202-1326,,http://www.wikidata.org/entity/Q12442585,,,
1327,Gogri block,202,10,10-202-1327,,http://www.wikidata.org/entity/Q12424380,,,
1328,Parbatta block,202,10,10-202-1328,,http://www.wikidata.org/entity/Q15651619,,,
1121,Terhagachh block,203,10,10-203-1121,,http://www.wikidata.org/entity/Q123280609,,,
1122,Dighalbank block,203,10,10-203-1122,,http://www.wikidata.org/entity/Q123280281,,,
1123,Thakurganj block,203,10,10-203-1123,,http://www.wikidata.org/entity/Q123280375,,,
1124,Pothia block,203,10,10-203-1124,,http://www.wikidata.org/entity/Q15657654,,,
1125,Bahadurganj block,203,10,10-203-1125,,http://www.wikidata.org/entity/Q123280325,,,
1126,Kochadhamin block,203,10,10-203-1126,,http://www.wikidata.org/entity/Q123280322,,,
1127,Kishanganj block,203,10,10-203-1127,,http://www.wikidata.org/entity/Q123280313,,,
1365,Barahiya block,204,10,10-204-1365,,http://www.wikidata.org/entity/Q123280490,,,
1366,Pipariya block,204,10,10-204-1366,,http://www.wikidata.org/entity/Q123280469,,,
1367,Surajgarha block,204,10,10-204-1367,,http://www.wikidata.org/entity/Q123280418,,,
1368,Lakhisarai block,204,10,10-204-1368,,http://www.wikidata.org/entity/Q123280562,,,
1369,Chanan* block,204,10,10-204-1369,,http://www.wikidata.org/entity/Q123280508,,,
1370,Ramgarh Chowk block,204,10,10-204-1370,,http://www.wikidata.org/entity/Q123280566,,,
1371,Halsi block,204,10,10-204-1371,,http://www.wikidata.org/entity/Q123280354,,,
1158,Gamhariya Block,205,10,10-205-1158,,http://www.wikidata.org/entity/Q5520167,,,
1159,Singheshwar Block,205,10,10-205-1159,,http://www.wikidata.org/entity/Q7523495,,,
1160,Ghelardh block,205,10,10-205-1160,,http://www.wikidata.org/entity/Q5556176,,,
1161,Madhepura Block,205,10,10-205-1161,,http://www.wikidata.org/entity/Q6727344,,,
1162,Shankarpur block,205,10,10-205-1162,,http://www.wikidata.org/entity/Q12453689,,,
1163,Kumarkhand Block,205,10,10-205-1163,,http://www.wikidata.org/entity/Q6443624,,,
1164,Murliganj Block,205,10,10-205-1164,,http://www.wikidata.org/entity/Q6938777,,,
1165,Gwalpara block,205,10,10-205-1165,,http://www.wikidata.org/entity/Q12425110,,,
1166,Bihariganj Block,205,10,10-205-1166,,http://www.wikidata.org/entity/Q4907105,,,
1167,Udakishunganj block,205,10,10-205-1167,,http://www.wikidata.org/entity/Q7876896,,,
1168,Puraini Block,205,10,10-205-1168,,http://www.wikidata.org/entity/Q6093326,,,
1169,Alamnagar block,205,10,10-205-1169,,http://www.wikidata.org/entity/Q12415236,,,
1170,Chousa Block,205,10,10-205-1170,,http://www.wikidata.org/entity/Q5105470,,,
1080,Madhwapur block,206,10,10-206-1080,,http://www.wikidata.org/entity/Q123280510,,,
1081,Harlakhi block,206,10,10-206-1081,,http://www.wikidata.org/entity/Q123280304,,,
1082,Basopatti block,206,10,10-206-1082,,http://www.wikidata.org/entity/Q123280448,,,
1083,Jainagar block,206,10,10-206-1083,,http://www.wikidata.org/entity/Q123280370,,,
1084,Ladania block,206,10,10-206-1084,,http://www.wikidata.org/entity/Q123280254,,,
1085,Laukaha block,206,10,10-206-1085,,http://www.wikidata.org/entity/Q123280534,,,
1086,Laukahi block,206,10,10-206-1086,,http://www.wikidata.org/entity/Q123280495,,,
1087,Phulparas block,206,10,10-206-1087,,http://www.wikidata.org/entity/Q123280637,,,
1088,Babubarhi block,206,10,10-206-1088,,http://www.wikidata.org/entity/Q123280643,,,
1089,Khajauli block,206,10,10-206-1089,,http://www.wikidata.org/entity/Q123280410,,,
1090,Kaluahi block,206,10,10-206-1090,,http://www.wikidata.org/entity/Q123280475,,,
1091,Benipatti block,206,10,10-206-1091,,http://www.wikidata.org/entity/Q123280648,,,
1092,Bisfi block,206,10,10-206-1092,,http://www.wikidata.org/entity/Q123280610,,,
1093,Madhubani block,206,10,10-206-1093,,http://www.wikidata.org/entity/Q123280291,,,
1094,Pandaul block,206,10,10-206-1094,,http://www.wikidata.org/entity/Q123280390,,,
1095,Rajnagar block,206,10,10-206-1095,,http://www.wikidata.org/entity/Q123280426,,,
1096,Andhratharhi block,206,10,10-206-1096,,http://www.wikidata.org/entity/Q123280385,,,
1097,Jhanjharpur block,206,10,10-206-1097,,http://www.wikidata.org/entity/Q123280417,,,
1098,Ghoghardiha block,206,10,10-206-1098,,http://www.wikidata.org/entity/Q123280237,,,
1099,Lakhnaur block,206,10,10-206-1099,,http://www.wikidata.org/entity/Q123280329,,,
1100,Madhepur block,206,10,10-206-1100,,http://www.wikidata.org/entity/Q123280423,,,
1356,Munger block,207,10,10-207-1356,,http://www.wikidata.org/entity/Q123280447,,,
1357,Bariarpur block,207,10,10-207-1357,,http://www.wikidata.org/entity/Q123280541,,,
1358,Jamalpur block,207,10,10-207-1358,,http://www.wikidata.org/entity/Q123280476,,,
1359,Dharhara Block,207,10,10-207-1359,,http://www.wikidata.org/entity/Q5269178,,,
1360,Kharagpur block,207,10,10-207-1360,,http://www.wikidata.org/entity/Q123280287,,,
1361,Asarganj block,207,10,10-207-1361,,http://www.wikidata.org/entity/Q123280454,,,
1362,Tarapur block,207,10,10-207-1362,,http://www.wikidata.org/entity/Q123280599,,,
1363,Tetiha Bambor block,207,10,10-207-1363,,http://www.wikidata.org/entity/Q123280545,,,
1364,Sangrampur block,207,10,10-207-1364,,http://www.wikidata.org/entity/Q123280518,,,
1199,Sahebganj Block,208,10,10-208-1199,,http://www.wikidata.org/entity/Q7399570,,,
1200,Baruraj (Motipur) block,208,10,10-208-1200,,http://www.wikidata.org/entity/Q123280548,,,
1201,Paroo block,208,10,10-208-1201,,http://www.wikidata.org/entity/Q123280586,,,
1202,Saraiya block,208,10,10-208-1202,,http://www.wikidata.org/entity/Q123280498,,,
1203,Marwan block,208,10,10-208-1203,,http://www.wikidata.org/entity/Q123280588,,,
1204,Kanti block,208,10,10-208-1204,,http://www.wikidata.org/entity/Q123280484,,,
1205,Minapur block,208,10,10-208-1205,,http://www.wikidata.org/entity/Q123280516,,,
1206,Bochaha block,208,10,10-208-1206,,http://www.wikidata.org/entity/Q123280392,,,
1207,Aurai block,208,10,10-208-1207,,http://www.wikidata.org/entity/Q123280373,,,
1208,Katra block,208,10,10-208-1208,,http://www.wikidata.org/entity/Q123280259,,,
1209,Gaighat block,208,10,10-208-1209,,http://www.wikidata.org/entity/Q123280422,,,
1210,Bandra block,208,10,10-208-1210,,http://www.wikidata.org/entity/Q123280603,,,
1211,Dholi (Moraul) block,208,10,10-208-1211,,http://www.wikidata.org/entity/Q123280499,,,
1212,Musahri block,208,10,10-208-1212,,http://www.wikidata.org/entity/Q123280592,,,
1213,Kurhani block,208,10,10-208-1213,,http://www.wikidata.org/entity/Q123280589,,,
1214,Sakra block,208,10,10-208-1214,,http://www.wikidata.org/entity/Q123280449,,,
1378,Karai Parsurai block,209,10,10-209-1378,,http://www.wikidata.org/entity/Q123280582,,,
1379,Nagar Nausa block,209,10,10-209-1379,,http://www.wikidata.org/entity/Q123280280,,,
1380,Harnaut block,209,10,10-209-1380,,http://www.wikidata.org/entity/Q123280306,,,
1381,Chandi block,209,10,10-209-1381,,http://www.wikidata.org/entity/Q123280622,,,
1382,Rahui block,209,10,10-209-1382,,http://www.wikidata.org/entity/Q123280339,,,
1383,Bind block,209,10,10-209-1383,,http://www.wikidata.org/entity/Q123280580,,,
1384,Sarmera block,209,10,10-209-1384,,http://www.wikidata.org/entity/Q123280358,,,
1385,Asthawan block,209,10,10-209-1385,,http://www.wikidata.org/entity/Q123280424,,,
1386,Bihar block,209,10,10-209-1386,,http://www.wikidata.org/entity/Q123280618,,,
1387,Noorsarai block,209,10,10-209-1387,,http://www.wikidata.org/entity/Q123280350,,,
1388,Tharthari block,209,10,10-209-1388,,http://www.wikidata.org/entity/Q123280314,,,
1389,Parbalpur block,209,10,10-209-1389,,http://www.wikidata.org/entity/Q123280269,,,
1390,Hilsa block,209,10,10-209-1390,,http://www.wikidata.org/entity/Q123280446,,,
1391,Ekangarsarai block,209,10,10-209-1391,,http://www.wikidata.org/entity/Q123280479,,,
1392,Islampur block,209,10,10-209-1392,,http://www.wikidata.org/entity/Q123280251,,,
1393,Ben block,209,10,10-209-1393,,http://www.wikidata.org/entity/Q123280402,,,
1394,Rajgir block,209,10,10-209-1394,,http://www.wikidata.org/entity/Q123280240,,,
1395,Silao block,209,10,10-209-1395,,http://www.wikidata.org/entity/Q123280376,,,
1396,Giriak block,209,10,10-209-1396,,http://www.wikidata.org/entity/Q123280337,,,
1397,Katrisarai block,209,10,10-209-1397,,http://www.wikidata.org/entity/Q123280632,,,
1511,Nardiganj block,210,10,10-210-1511,,http://www.wikidata.org/entity/Q123280563,,,
1512,Nawada block,210,10,10-210-1512,,http://www.wikidata.org/entity/Q123280278,,,
1513,Warisaliganj block,210,10,10-210-1513,,http://www.wikidata.org/entity/Q123280482,,,
1514,Kashi Chak block,210,10,10-210-1514,,http://www.wikidata.org/entity/Q123280489,,,
1515,Pakribarawan block,210,10,10-210-1515,,http://www.wikidata.org/entity/Q123280414,,,
1516,Kawakol block,210,10,10-210-1516,,http://www.wikidata.org/entity/Q123280519,,,
1517,Roh block,210,10,10-210-1517,,http://www.wikidata.org/entity/Q123280303,,,
1518,Gobindpur block,210,10,10-210-1518,,http://www.wikidata.org/entity/Q123280574,,,
1519,Akbarpur Block,210,10,10-210-1519,,http://www.wikidata.org/entity/Q23038545,,,
1520,Hisua block,210,10,10-210-1520,,http://www.wikidata.org/entity/Q123280571,,,
1521,Narhat block,210,10,10-210-1521,,http://www.wikidata.org/entity/Q123280253,,,
1522,Meskaur block,210,10,10-210-1522,,http://www.wikidata.org/entity/Q123280623,,,
1523,Sirdala block,210,10,10-210-1523,,http://www.wikidata.org/entity/Q123280427,,,
1524,Rajauli block,210,10,10-210-1524,,http://www.wikidata.org/entity/Q123280379,,,
1013,Sidhaw block,211,10,10-211-1013,,http://www.wikidata.org/entity/Q12440059,,,
1014,Ramnagar block,211,10,10-211-1014,,http://www.wikidata.org/entity/Q12449664,,,
1015,Gaunaha block,211,10,10-211-1015,,http://www.wikidata.org/entity/Q12424896,,,
1016,Mainatanr block,211,10,10-211-1016,,http://www.wikidata.org/entity/Q12447754,,,
1017,Narkatiaganj block,211,10,10-211-1017,,http://www.wikidata.org/entity/Q12435085,,,
1018,Lauriya block,211,10,10-211-1018,,http://www.wikidata.org/entity/Q12451880,,,
1019,Bagaha block,211,10,10-211-1019,,http://www.wikidata.org/entity/Q12440058,,,
1020,Piprasi block,211,10,10-211-1020,,http://www.wikidata.org/entity/Q15655098,,,
1021,Madhubani block,211,10,10-211-1021,,http://www.wikidata.org/entity/Q12445184,,,
1022,Bhitaha block,211,10,10-211-1022,,http://www.wikidata.org/entity/Q12442105,,,
1023,Thakrahan block,211,10,10-211-1023,,http://www.wikidata.org/entity/Q12430413,,,
1024,Jogapatti block,211,10,10-211-1024,,http://www.wikidata.org/entity/Q12429414,,,
1025,Chanpatia block,211,10,10-211-1025,,http://www.wikidata.org/entity/Q15647473,,,
1026,Sikta block,211,10,10-211-1026,,http://www.wikidata.org/entity/Q12456917,,,
1027,Majhaulia block,211,10,10-211-1027,,http://www.wikidata.org/entity/Q12444654,,,
1028,Bettiah block,211,10,10-211-1028,,http://www.wikidata.org/entity/Q15667069,,,
1029,Bairia block,211,10,10-211-1029,,http://www.wikidata.org/entity/Q12442787,,,
1030,Nautan block,211,10,10-211-1030,,http://www.wikidata.org/entity/Q15651120,,,
1398,Maner block,212,10,10-212-1398,,http://www.wikidata.org/entity/Q123280312,,,
1399,Dinapur-Cum-Khagaul block,212,10,10-212-1399,,http://www.wikidata.org/entity/Q123280583,,,
1400,Patna Rural block,212,10,10-212-1400,,http://www.wikidata.org/entity/Q123280572,,,
1401,Sampatchak block,212,10,10-212-1401,,http://www.wikidata.org/entity/Q123280264,,,
1402,Phulwari block,212,10,10-212-1402,,http://www.wikidata.org/entity/Q123280488,,,
1403,Bihta block,212,10,10-212-1403,,http://www.wikidata.org/entity/Q123280331,,,
1404,Naubatpur block,212,10,10-212-1404,,http://www.wikidata.org/entity/Q123280440,,,
1405,Bikram block,212,10,10-212-1405,,http://www.wikidata.org/entity/Q123280262,,,
1406,Dulhin Bazar block,212,10,10-212-1406,,http://www.wikidata.org/entity/Q123280642,,,
1407,Paliganj block,212,10,10-212-1407,,http://www.wikidata.org/entity/Q123280434,,,
1408,Masaurhi block,212,10,10-212-1408,,http://www.wikidata.org/entity/Q123280380,,,
1409,Dhanarua block,212,10,10-212-1409,,http://www.wikidata.org/entity/Q123280321,,,
1410,Punpun block,212,10,10-212-1410,,http://www.wikidata.org/entity/Q123280564,,,
1411,Fatwah block,212,10,10-212-1411,,http://www.wikidata.org/entity/Q123280634,,,
1412,Daniawan block,212,10,10-212-1412,,http://www.wikidata.org/entity/Q123280286,,,
1413,Khusrupur block,212,10,10-212-1413,,http://www.wikidata.org/entity/Q123280512,,,
1414,Bakhtiarpur block,212,10,10-212-1414,,http://www.wikidata.org/entity/Q123280617,,,
1415,Athmalgola block,212,10,10-212-1415,,http://www.wikidata.org/entity/Q123280480,,,
1416,Belchhi block,212,10,10-212-1416,,http://www.wikidata.org/entity/Q123280255,,,
1417,Barh block,212,10,10-212-1417,,http://www.wikidata.org/entity/Q123280528,,,
1418,Pandarak block,212,10,10-212-1418,,http://www.wikidata.org/entity/Q123280559,,,
